model,short,query_id,query_language,src_language,origin,patent,n_gold,n_gold_same,n_gold_cross,mrr_at_10,ndcg_at_10,first_gold_rank,first_cross_rank,mate_mrr,foreign_share_at_10,lang_entropy_at_10,recall_at_1,clir_at_1,molir_at_1,recall_at_5,clir_at_5,molir_at_5,recall_at_10,clir_at_10,molir_at_10,recall_at_20,clir_at_20,molir_at_20,recall_at_50,clir_at_50,molir_at_50,recall_at_100,clir_at_100,molir_at_100,mate_hit_1,mate_hit_5,mate_hit_10,mate_hit_20,mate_hit_50,mate_hit_100
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634394-A2_en_q_es,es,en,synthetic,EP-4634394-A2,2,0,2,1.0,0.6131471927654584,1.0,1.0,1.0,0.5,1.360964047443681,0.5,0.5,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634424-A1_en_q_es,es,en,synthetic,EP-4634424-A1,2,0,2,0.0,0.0,39.0,39.0,0.02564102564102564,0.6,1.8464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633602-A1_en_q_de,de,en,synthetic,EP-4633602-A1,2,0,2,0.0,0.0,inf,inf,0.0,0.7,1.8464393446710154,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634337-A1_en_q_en,en,en,original,EP-4634337-A1,2,1,1,0.0,0.0,35.0,35.0,0.02857142857142857,0.6,1.721928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634128-A1_en_q_en,en,en,original,EP-4634128-A1,2,1,1,0.0,0.0,119.0,inf,0.0,0.8,1.5709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633896-A1_en_q_en,en,en,original,EP-4633896-A1,2,1,1,0.0,0.0,551.0,inf,0.0,0.8,1.8464393446710154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025215091-A1_fr_q_fr,fr,fr,original,WO-2025215091-A1,2,1,1,0.25,0.2640681225725909,4.0,429.0,0.002331002331002331,0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633599-A1_fr_q_fr,fr,fr,original,EP-4633599-A1,2,1,1,1.0,0.6131471927654584,1.0,13.0,0.07692307692307693,0.0,-0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633656-A1_fr_q_fr,fr,fr,original,EP-4633656-A1,2,1,1,0.0,0.0,179.0,inf,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025208167-A1_de_q_de,de,de,original,WO-2025208167-A1,2,1,1,0.0,0.0,745.0,745.0,0.0013422818791946308,0.9,1.1567796494470395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634396-A1_fr_q_fr,fr,fr,original,EP-4634396-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.1,0.4689955935892812,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633893-A1_fr_q_fr,fr,fr,original,EP-4633893-A1,2,1,1,0.1111111111111111,0.18457569677956817,9.0,42.0,0.023809523809523808,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633462-A1_en_q_en,en,en,original,EP-4633462-A1,2,1,1,0.5,0.6509209298071326,2.0,4.0,0.25,0.5,1.6854752972273344,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633386-A1_en_q_en,en,en,original,EP-4633386-A1,2,1,1,1.0,0.6131471927654584,1.0,108.0,0.009259259259259259,0.5,1.360964047443681,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633970-A1_fr_q_fr,fr,fr,original,EP-4633970-A1,2,1,1,0.0,0.0,17.0,657.0,0.0015220700152207,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_en_q_en,en,en,original,EP-4633415-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.8,1.5219280948873621,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_en_q_de,de,en,synthetic,EP-4633415-A1,2,0,2,1.0,0.8315546295836225,1.0,1.0,1.0,0.6,1.8464393446710154,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_fr_q_fr,fr,fr,original,EP-4633415-A1,2,1,1,0.0,0.0,17.0,195.0,0.005128205128205128,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633415-A1_en_q_es,es,en,synthetic,EP-4633415-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.8,1.8464393446710154,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_en_q_en,en,en,original,EP-4633950-A1,2,1,1,0.0,0.0,16.0,202.0,0.0049504950495049506,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_en_q_de,de,en,synthetic,EP-4633950-A1,2,0,2,0.0,0.0,389.0,389.0,0.002570694087403599,1.0,1.295461844238322,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_fr_q_fr,fr,fr,original,EP-4633950-A1,2,1,1,0.0,0.0,125.0,inf,0.0,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633950-A1_en_q_es,es,en,synthetic,EP-4633950-A1,2,0,2,0.0,0.0,610.0,610.0,0.001639344262295082,0.9,1.7709505944546686,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_en_q_en,en,en,original,EP-4634629-A1,3,1,2,0.0,0.0,143.0,inf,0.0,0.4,1.5709505944546687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_de_q_de,de,de,original,EP-4634629-A1,3,1,2,0.0,0.0,inf,inf,0.0,0.6,1.5219280948873621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_fr_q_fr,fr,fr,original,EP-4634629-A1,3,1,2,0.0,0.0,515.0,inf,0.0,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634629-A1_en_q_es,es,en,synthetic,EP-4634629-A1,3,0,3,0.0,0.0,773.0,773.0,0.00129366106080207,0.8,1.5709505944546687,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633582-A1_en_q_es,es,en,synthetic,EP-4633582-A1,2,0,2,0.2,0.23719771276929622,5.0,5.0,0.2,0.6,1.360964047443681,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634165-A1_en_q_es,es,en,synthetic,EP-4634165-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.8,1.7609640474436812,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633677-A1_en_q_de,de,en,synthetic,EP-4633677-A1,2,0,2,0.0,0.0,47.0,47.0,0.02127659574468085,1.0,0.8812908992306927,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,0.0,0.0,0.0,0.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634246-A1_en_q_en,en,en,original,EP-4634246-A1,2,1,1,1.0,0.8175295903539445,1.0,1.0,1.0,0.8,1.4854752972273344,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634120-A1_en_q_de,de,en,synthetic,EP-4634120-A1,2,0,2,0.0,0.0,31.0,31.0,0.03225806451612903,1.0,1.360964047443681,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633638-A1_en_q_en,en,en,original,EP-4633638-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.7,1.5709505944546684,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633389-A1_en_q_en,en,en,original,EP-4633389-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.6,0.9709505944546686,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025209629-A1_de_q_es,es,de,synthetic,WO-2025209629-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.295461844238322,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634132-A2_en_q_en,en,en,original,EP-4634132-A2,2,1,1,0.25,0.5012658353418871,4.0,5.0,0.2,0.5,1.360964047443681,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634914-A1_en_q_es,es,en,synthetic,EP-4634914-A1,2,0,2,1.0,0.8065735963827293,1.0,1.0,1.0,1.0,1.4854752972273344,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634285-A1_en_q_de,de,en,synthetic,EP-4634285-A1,2,0,2,1.0,0.8315546295836225,1.0,1.0,1.0,1.0,1.4854752972273344,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634122-A1_fr_q_fr,fr,fr,original,EP-4634122-A1,2,1,1,0.0,0.0,45.0,339.0,0.0029498525073746312,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634365-A1_fr_q_fr,fr,fr,original,EP-4634365-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.1,0.4689955935892812,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214709-A1_de_q_es,es,de,synthetic,WO-2025214709-A1,2,0,2,0.0,0.0,64.0,64.0,0.015625,0.8,1.4854752972273344,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633426-A2_en_q_es,es,en,synthetic,EP-4633426-A2,3,0,3,1.0,1.0,1.0,1.0,1.0,0.9,1.6854752972273344,0.3333333333333333,0.3333333333333333,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630604-A1_de_q_es,es,de,synthetic,EP-4630604-A1,2,0,2,0.14285714285714285,0.39780880120575696,7.0,7.0,0.14285714285714285,1.0,1.4854752972273344,0.0,0.0,,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634118-A1_en_q_es,es,en,synthetic,EP-4634118-A1,2,0,2,0.3333333333333333,0.5706417189553201,3.0,3.0,0.3333333333333333,1.0,1.4854752972273344,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634404-A1_en_q_de,de,en,synthetic,EP-4634404-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.9,0.9219280948873623,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633465-A1_en_q_de,de,en,synthetic,EP-4633465-A1,2,0,2,0.5,0.6509209298071326,2.0,2.0,0.5,0.9,2.0464393446710156,0.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633680-A1_en_q_es,es,en,synthetic,EP-4633680-A1,2,0,2,1.0,0.9197207891481876,1.0,1.0,1.0,0.4,1.295461844238322,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201606-A1_de_q_es,es,de,synthetic,WO-2025201606-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,0.8,1.8464393446710154,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634435-A1_en_q_de,de,en,synthetic,EP-4634435-A1,2,0,2,0.1111111111111111,0.18457569677956817,9.0,9.0,0.1111111111111111,0.4,1.3709505944546687,0.0,0.0,,0.0,0.0,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634143-A1_en_q_de,de,en,synthetic,EP-4634143-A1,2,0,2,0.16666666666666666,0.21840743681816419,6.0,6.0,0.16666666666666666,0.4,1.295461844238322,0.0,0.0,,0.0,0.0,,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634411-A1_en_q_de,de,en,synthetic,EP-4634411-A1,2,0,2,0.0,0.0,425.0,425.0,0.002352941176470588,0.4,1.295461844238322,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634287-A1_en_q_es,es,en,synthetic,EP-4634287-A1,3,0,3,0.2,0.18154179253735267,5.0,5.0,0.2,0.9,0.4689955935892812,0.0,0.0,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.6666666666666666,,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633627-A1_en_q_de,de,en,synthetic,EP-4633627-A1,2,0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.5219280948873621,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633670-A1_fr_q_fr,fr,fr,original,EP-4633670-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.1,0.4689955935892812,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025202163-A1_fr_q_fr,fr,fr,original,WO-2025202163-A1,2,1,1,1.0,0.8772153153380493,1.0,4.0,0.25,0.5,1.4854752972273344,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214852-A1_fr_q_fr,fr,fr,original,WO-2025214852-A1,2,1,1,0.0,0.0,29.0,29.0,0.034482758620689655,0.1,0.4689955935892812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025214996-A1_fr_q_fr,fr,fr,original,WO-2025214996-A1,2,1,1,0.0,0.0,47.0,inf,0.0,0.2,0.7219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4630123-A1_de_q_de,de,de,original,EP-4630123-A1,2,1,1,1.0,0.8503449055347546,1.0,5.0,0.2,0.6,1.721928094887362,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634646-A1_en_q_en,en,en,original,EP-4634646-A1,2,1,1,1.0,1.0,1.0,2.0,0.5,0.9,1.1567796494470395,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634294-A1_en_q_en,en,en,original,EP-4634294-A1,2,1,1,0.5,0.6240505200038379,2.0,5.0,0.2,0.3,0.8812908992306927,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4634436-A1_fr_q_fr,fr,fr,original,EP-4634436-A1,2,1,1,0.5,0.38685280723454163,2.0,19.0,0.05263157894736842,0.2,0.9219280948873623,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4633761-A1_en_q_en,en,en,original,EP-4633761-A1,2,1,1,0.0,0.0,536.0,536.0,0.0018656716417910447,0.7,1.9709505944546686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025215167-A1_de_q_de,de,de,original,WO-2025215167-A1,2,1,1,1.0,0.8315546295836225,1.0,6.0,0.16666666666666666,0.3,1.1567796494470395,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_de_q_en,en,de,synthetic,EP-4626962-A1,2,0,2,1.0,0.8175295903539445,1.0,1.0,1.0,0.6,1.5219280948873621,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_de_q_de,de,de,original,EP-4626962-A1,2,1,1,0.125,0.37800210039683896,8.0,8.0,0.125,0.3,1.1567796494470395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_fr_q_fr,fr,fr,original,EP-4626962-A1,2,1,1,0.0,0.0,20.0,159.0,0.006289308176100629,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,EP-4626962-A1_de_q_es,es,de,synthetic,EP-4626962-A1,2,0,2,1.0,0.8175295903539445,1.0,1.0,1.0,1.0,1.295461844238322,0.5,0.5,,0.5,0.5,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201936-A1_de_q_en,en,de,synthetic,WO-2025201936-A1,2,0,2,0.0,0.0,507.0,507.0,0.0019723865877712033,0.2,0.9219280948873623,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Qwen/Qwen3-Embedding-0.6B,qwen3-0.6B,WO-2025201936-A1_fr_q_fr,fr,fr,original,WO-2025201936-A1,2,1,1,0.5,0.38685280723454163,2.0,181.0,0.0055248618784530384,0.0,-0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
